datetime,count
2011-07-23 13:00:00,306.0
2011-07-23 14:00:00,327.0
2011-07-23 15:00:00,296.0
2011-07-23 16:00:00,376.0
2011-07-23 17:00:00,368.0
2011-07-23 18:00:00,358.0
2011-07-23 19:00:00,318.0
2011-07-23 20:00:00,288.0
2011-07-23 21:00:00,205.0
2011-07-23 22:00:00,228.0
2011-07-23 23:00:00,153.0
2011-07-24 00:00:00,276.0
2011-07-24 01:00:00,92.0
2011-07-24 02:00:00,43.0
2011-07-24 03:00:00,15.0
2011-07-24 04:00:00,10.0
2011-07-24 05:00:00,11.0
2011-07-24 06:00:00,59.0
2011-07-24 07:00:00,157.0
2011-07-24 08:00:00,211.0
2011-07-24 09:00:00,192.0
2011-07-24 10:00:00,250.0
2011-07-24 11:00:00,283.0
2011-07-24 12:00:00,372.0
2011-07-24 13:00:00,350.0
2011-07-24 14:00:00,327.0
2011-07-24 15:00:00,300.0
2011-07-24 16:00:00,376.0
2011-07-24 17:00:00,362.0
2011-07-24 18:00:00,358.0
2011-07-24 19:00:00,302.0
2011-07-24 20:00:00,302.0
2011-07-24 21:00:00,211.0
2011-07-24 22:00:00,228.0
2011-07-24 23:00:00,150.0
2011-07-25 00:00:00,79.0
2011-07-25 01:00:00,15.0
2011-07-25 02:00:00,15.0
2011-07-25 03:00:00,4.0
2011-07-25 04:00:00,8.0
2011-07-25 05:00:00,22.0
2011-07-25 06:00:00,107.0
2011-07-25 07:00:00,295.0
2011-07-25 08:00:00,236.0
2011-07-25 09:00:00,188.0
2011-07-25 10:00:00,130.0
2011-07-25 11:00:00,116.0
2011-07-25 12:00:00,172.0
2011-07-25 13:00:00,181.0
2011-07-25 14:00:00,177.0
2011-07-25 15:00:00,188.0
2011-07-25 16:00:00,305.0
2011-07-25 17:00:00,540.0
2011-07-25 18:00:00,524.0
2011-07-25 19:00:00,390.0
2011-07-25 20:00:00,268.0
2011-07-25 21:00:00,207.0
2011-07-25 22:00:00,158.0
2011-07-25 23:00:00,73.0
2011-07-26 00:00:00,33.0
2011-07-26 01:00:00,17.0
2011-07-26 02:00:00,9.0
2011-07-26 03:00:00,9.0
2011-07-26 04:00:00,5.0
2011-07-26 05:00:00,21.0
2011-07-26 06:00:00,119.0
2011-07-26 07:00:00,284.0
2011-07-26 08:00:00,409.0
2011-07-26 09:00:00,206.0
2011-07-26 10:00:00,145.0
2011-07-26 11:00:00,143.0
2011-07-26 12:00:00,206.0
2011-07-26 13:00:00,193.0
2011-07-26 14:00:00,167.0
2011-07-26 15:00:00,168.0
2011-07-26 16:00:00,279.0
2011-07-26 17:00:00,548.0
2011-07-26 18:00:00,558.0
2011-07-26 19:00:00,389.0
2011-07-26 20:00:00,289.0
2011-07-26 21:00:00,218.0
2011-07-26 22:00:00,107.0
2011-07-26 23:00:00,82.0
2011-07-27 00:00:00,97.0
2011-07-27 01:00:00,22.0
2011-07-27 02:00:00,6.0
2011-07-27 03:00:00,5.0
2011-07-27 04:00:00,7.0
2011-07-27 05:00:00,30.0
2011-07-27 06:00:00,102.0
2011-07-27 07:00:00,325.0
2011-07-27 08:00:00,399.0
2011-07-27 09:00:00,216.0
2011-07-27 10:00:00,141.0
2011-07-27 11:00:00,157.0
2011-07-27 12:00:00,181.0
2011-07-27 13:00:00,193.0
2011-07-27 14:00:00,183.0
2011-07-27 15:00:00,192.0
2011-07-27 16:00:00,258.0
2011-07-27 17:00:00,548.0
2011-07-27 18:00:00,524.0
2011-07-27 19:00:00,390.0
2011-07-27 20:00:00,287.0
2011-07-27 21:00:00,207.0
2011-07-27 22:00:00,158.0
2011-07-27 23:00:00,73.0
2011-07-28 00:00:00,53.0
2011-07-28 01:00:00,17.0
2011-07-28 02:00:00,9.0
2011-07-28 03:00:00,5.0
2011-07-28 04:00:00,5.0
2011-07-28 05:00:00,30.0
2011-07-28 06:00:00,102.0
2011-07-28 07:00:00,284.0
2011-07-28 08:00:00,411.0
2011-07-28 09:00:00,188.0
2011-07-28 10:00:00,108.0
2011-07-28 11:00:00,129.0
2011-07-28 12:00:00,159.0
2011-07-28 13:00:00,142.0
2011-07-28 14:00:00,201.0
2011-07-28 15:00:00,171.0
2011-07-28 16:00:00,256.0
2011-07-28 17:00:00,520.0
2011-07-28 18:00:00,439.0
2011-07-28 19:00:00,371.0
2011-07-28 20:00:00,318.0
2011-07-28 21:00:00,237.0
2011-07-28 22:00:00,164.0
2011-07-28 23:00:00,109.0
2011-07-29 00:00:00,51.0
2011-07-29 01:00:00,22.0
2011-07-29 02:00:00,9.0
2011-07-29 03:00:00,4.0
2011-07-29 04:00:00,8.0
2011-07-29 05:00:00,22.0
2011-07-29 06:00:00,107.0
2011-07-29 07:00:00,295.0
2011-07-29 08:00:00,277.0
2011-07-29 09:00:00,188.0
2011-07-29 10:00:00,135.0
2011-07-29 11:00:00,129.0
2011-07-29 12:00:00,189.0
2011-07-29 13:00:00,159.0
2011-07-29 14:00:00,128.0
2011-07-29 15:00:00,159.0
2011-07-29 16:00:00,266.0
2011-07-29 17:00:00,500.0
2011-07-29 18:00:00,492.0
2011-07-29 19:00:00,372.0
2011-07-29 20:00:00,318.0
2011-07-29 21:00:00,237.0
2011-07-29 22:00:00,166.0
2011-07-29 23:00:00,82.0
2011-07-30 00:00:00,239.0
2011-07-30 01:00:00,67.0
2011-07-30 02:00:00,45.0
2011-07-30 03:00:00,12.0
2011-07-30 04:00:00,9.0
2011-07-30 05:00:00,10.0
2011-07-30 06:00:00,26.0
2011-07-30 07:00:00,154.0
2011-07-30 08:00:00,220.0
2011-07-30 09:00:00,192.0
2011-07-30 10:00:00,309.0
2011-07-30 11:00:00,336.0
2011-07-30 12:00:00,407.0
2011-07-30 13:00:00,422.0
2011-07-30 14:00:00,369.0
2011-07-30 15:00:00,338.0
2011-07-30 16:00:00,397.0
2011-07-30 17:00:00,368.0
2011-07-30 18:00:00,391.0
2011-07-30 19:00:00,304.0
2011-07-30 20:00:00,306.0
2011-07-30 21:00:00,218.0
2011-07-30 22:00:00,194.0
2011-07-30 23:00:00,118.0
2011-07-31 00:00:00,239.0
2011-07-31 01:00:00,56.0
2011-07-31 02:00:00,45.0
2011-07-31 03:00:00,12.0
2011-07-31 04:00:00,9.0
2011-07-31 05:00:00,10.0
2011-07-31 06:00:00,36.0
2011-07-31 07:00:00,148.0
2011-07-31 08:00:00,131.0
2011-07-31 09:00:00,192.0
2011-07-31 10:00:00,309.0
2011-07-31 11:00:00,336.0
2011-07-31 12:00:00,387.0
2011-07-31 13:00:00,386.0
2011-07-31 14:00:00,375.0
2011-07-31 15:00:00,317.0
2011-07-31 16:00:00,369.0
2011-07-31 17:00:00,368.0
2011-07-31 18:00:00,391.0
2011-07-31 19:00:00,310.0
2011-07-31 20:00:00,302.0
2011-07-31 21:00:00,218.0
2011-07-31 22:00:00,182.0
2011-07-31 23:00:00,118.0
2011-08-20 00:00:00,123.0
2011-08-20 01:00:00,80.0
2011-08-20 02:00:00,62.0
2011-08-20 03:00:00,33.0
2011-08-20 04:00:00,7.0
2011-08-20 05:00:00,21.0
2011-08-20 06:00:00,6.0
2011-08-20 07:00:00,50.0
2011-08-20 08:00:00,121.0
2011-08-20 09:00:00,216.0
2011-08-20 10:00:00,278.0
2011-08-20 11:00:00,289.0
2011-08-20 12:00:00,432.0
2011-08-20 13:00:00,377.0
2011-08-20 14:00:00,375.0
2011-08-20 15:00:00,368.0
2011-08-20 16:00:00,367.0
2011-08-20 17:00:00,368.0
2011-08-20 18:00:00,349.0
2011-08-20 19:00:00,342.0
2011-08-20 20:00:00,269.0
2011-08-20 21:00:00,224.0
2011-08-20 22:00:00,119.0
2011-08-20 23:00:00,95.0
2011-08-21 00:00:00,205.0
2011-08-21 01:00:00,73.0
2011-08-21 02:00:00,84.0
2011-08-21 03:00:00,35.0
2011-08-21 04:00:00,6.0
2011-08-21 05:00:00,7.0
2011-08-21 06:00:00,22.0
2011-08-21 07:00:00,67.0
2011-08-21 08:00:00,136.0
2011-08-21 09:00:00,201.0
2011-08-21 10:00:00,278.0
2011-08-21 11:00:00,285.0
2011-08-21 12:00:00,387.0
2011-08-21 13:00:00,386.0
2011-08-21 14:00:00,284.0
2011-08-21 15:00:00,413.0
2011-08-21 16:00:00,337.0
2011-08-21 17:00:00,349.0
2011-08-21 18:00:00,283.0
2011-08-21 19:00:00,342.0
2011-08-21 20:00:00,242.0
2011-08-21 21:00:00,223.0
2011-08-21 22:00:00,119.0
2011-08-21 23:00:00,95.0
2011-08-22 00:00:00,53.0
2011-08-22 01:00:00,18.0
2011-08-22 02:00:00,17.0
2011-08-22 03:00:00,8.0
2011-08-22 04:00:00,5.0
2011-08-22 05:00:00,24.0
2011-08-22 06:00:00,88.0
2011-08-22 07:00:00,293.0
2011-08-22 08:00:00,454.0
2011-08-22 09:00:00,209.0
2011-08-22 10:00:00,132.0
2011-08-22 11:00:00,160.0
2011-08-22 12:00:00,219.0
2011-08-22 13:00:00,231.0
2011-08-22 14:00:00,243.0
2011-08-22 15:00:00,233.0
2011-08-22 16:00:00,302.0
2011-08-22 17:00:00,504.0
2011-08-22 18:00:00,536.0
2011-08-22 19:00:00,409.0
2011-08-22 20:00:00,283.0
2011-08-22 21:00:00,243.0
2011-08-22 22:00:00,154.0
2011-08-22 23:00:00,118.0
2011-08-23 00:00:00,42.0
2011-08-23 01:00:00,11.0
2011-08-23 02:00:00,8.0
2011-08-23 03:00:00,6.0
2011-08-23 04:00:00,5.0
2011-08-23 05:00:00,23.0
2011-08-23 06:00:00,112.0
2011-08-23 07:00:00,293.0
2011-08-23 08:00:00,413.0
2011-08-23 09:00:00,188.0
2011-08-23 10:00:00,135.0
2011-08-23 11:00:00,115.0
2011-08-23 12:00:00,146.0
2011-08-23 13:00:00,231.0
2011-08-23 14:00:00,243.0
2011-08-23 15:00:00,233.0
2011-08-23 16:00:00,302.0
2011-08-23 17:00:00,504.0
2011-08-23 18:00:00,536.0
2011-08-23 19:00:00,307.0
2011-08-23 20:00:00,283.0
2011-08-23 21:00:00,243.0
2011-08-23 22:00:00,154.0
2011-08-23 23:00:00,111.0
2011-08-24 00:00:00,42.0
2011-08-24 01:00:00,19.0
2011-08-24 02:00:00,17.0
2011-08-24 03:00:00,7.0
2011-08-24 04:00:00,7.0
2011-08-24 05:00:00,23.0
2011-08-24 06:00:00,113.0
2011-08-24 07:00:00,251.0
2011-08-24 08:00:00,489.0
2011-08-24 09:00:00,167.0
2011-08-24 10:00:00,132.0
2011-08-24 11:00:00,175.0
2011-08-24 12:00:00,194.0
2011-08-24 13:00:00,252.0
2011-08-24 14:00:00,176.0
2011-08-24 15:00:00,131.0
2011-08-24 16:00:00,262.0
2011-08-24 17:00:00,540.0
2011-08-24 18:00:00,510.0
2011-08-24 19:00:00,374.0
2011-08-24 20:00:00,308.0
2011-08-24 21:00:00,200.0
2011-08-24 22:00:00,159.0
2011-08-24 23:00:00,108.0
2011-08-25 00:00:00,53.0
2011-08-25 01:00:00,18.0
2011-08-25 02:00:00,9.0
2011-08-25 03:00:00,8.0
2011-08-25 04:00:00,5.0
2011-08-25 05:00:00,28.0
2011-08-25 06:00:00,108.0
2011-08-25 07:00:00,285.0
2011-08-25 08:00:00,435.0
2011-08-25 09:00:00,192.0
2011-08-25 10:00:00,152.0
2011-08-25 11:00:00,116.0
2011-08-25 12:00:00,82.0
2011-08-25 13:00:00,172.0
2011-08-25 14:00:00,177.0
2011-08-25 15:00:00,187.0
2011-08-25 16:00:00,309.0
2011-08-25 17:00:00,548.0
2011-08-25 18:00:00,569.0
2011-08-25 19:00:00,255.0
2011-08-25 20:00:00,203.0
2011-08-25 21:00:00,230.0
2011-08-25 22:00:00,150.0
2011-08-25 23:00:00,70.0
2011-08-26 00:00:00,48.0
2011-08-26 01:00:00,17.0
2011-08-26 02:00:00,5.0
2011-08-26 03:00:00,7.0
2011-08-26 04:00:00,5.0
2011-08-26 05:00:00,18.0
2011-08-26 06:00:00,92.0
2011-08-26 07:00:00,257.0
2011-08-26 08:00:00,489.0
2011-08-26 09:00:00,216.0
2011-08-26 10:00:00,145.0
2011-08-26 11:00:00,158.0
2011-08-26 12:00:00,181.0
2011-08-26 13:00:00,180.0
2011-08-26 14:00:00,175.0
2011-08-26 15:00:00,152.0
2011-08-26 16:00:00,303.0
2011-08-26 17:00:00,548.0
2011-08-26 18:00:00,569.0
2011-08-26 19:00:00,390.0
2011-08-26 20:00:00,268.0
2011-08-26 21:00:00,221.0
2011-08-26 22:00:00,107.0
2011-08-26 23:00:00,73.0
2011-08-27 00:00:00,205.0
2011-08-27 01:00:00,65.0
2011-08-27 02:00:00,59.0
2011-08-27 03:00:00,29.0
2011-08-27 04:00:00,8.0
2011-08-27 05:00:00,9.0
2011-08-27 06:00:00,29.0
2011-08-27 07:00:00,97.0
2011-08-27 08:00:00,180.0
2011-08-27 09:00:00,185.0
2011-08-27 10:00:00,184.0
2011-08-27 11:00:00,69.0
2011-08-27 12:00:00,209.0
2011-08-27 13:00:00,240.0
2011-08-27 14:00:00,110.0
2011-08-27 15:00:00,130.0
2011-08-27 16:00:00,166.0
2011-08-27 17:00:00,223.0
2011-08-28 07:00:00,48.0
2011-08-28 08:00:00,166.0
2011-08-28 09:00:00,210.0
2011-08-28 10:00:00,321.0
2011-08-28 11:00:00,387.0
2011-08-28 12:00:00,348.0
2011-08-28 13:00:00,369.0
2011-08-28 14:00:00,311.0
2011-08-28 15:00:00,367.0
2011-08-28 16:00:00,341.0
2011-08-28 17:00:00,453.0
2011-08-28 18:00:00,327.0
2011-08-28 19:00:00,299.0
2011-08-28 20:00:00,241.0
2011-08-28 21:00:00,191.0
2011-08-28 22:00:00,108.0
2011-08-28 23:00:00,114.0
2011-08-29 00:00:00,44.0
2011-08-29 01:00:00,16.0
2011-08-29 02:00:00,6.0
2011-08-29 03:00:00,5.0
2011-08-29 04:00:00,7.0
2011-08-29 05:00:00,23.0
2011-08-29 06:00:00,113.0
2011-08-29 07:00:00,251.0
2011-08-29 08:00:00,454.0
2011-08-29 09:00:00,156.0
2011-08-29 10:00:00,129.0
2011-08-29 11:00:00,101.0
2011-08-29 12:00:00,103.0
2011-08-29 13:00:00,162.0
2011-08-29 14:00:00,182.0
2011-08-29 15:00:00,203.0
2011-08-29 16:00:00,302.0
2011-08-29 17:00:00,327.0
2011-08-29 18:00:00,332.0
2011-08-29 19:00:00,307.0
2011-08-29 20:00:00,283.0
2011-08-29 21:00:00,243.0
2011-08-29 22:00:00,154.0
2011-08-29 23:00:00,111.0
2011-08-30 00:00:00,22.0
2011-08-30 01:00:00,11.0
2011-08-30 02:00:00,9.0
2011-08-30 03:00:00,6.0
2011-08-30 04:00:00,5.0
2011-08-30 05:00:00,24.0
2011-08-30 06:00:00,112.0
2011-08-30 07:00:00,308.0
2011-08-30 08:00:00,454.0
2011-08-30 09:00:00,156.0
2011-08-30 10:00:00,135.0
2011-08-30 11:00:00,160.0
2011-08-30 12:00:00,219.0
2011-08-30 13:00:00,231.0
2011-08-30 14:00:00,243.0
2011-08-30 15:00:00,233.0
2011-08-30 16:00:00,302.0
2011-08-30 17:00:00,504.0
2011-08-30 18:00:00,366.0
2011-08-30 19:00:00,307.0
2011-08-30 20:00:00,283.0
2011-08-30 21:00:00,201.0
2011-08-30 22:00:00,144.0
2011-08-30 23:00:00,111.0
2011-08-31 00:00:00,44.0
2011-08-31 01:00:00,16.0
2011-08-31 02:00:00,8.0
2011-08-31 03:00:00,6.0
2011-08-31 04:00:00,7.0
2011-08-31 05:00:00,23.0
2011-08-31 06:00:00,112.0
2011-08-31 07:00:00,257.0
2011-08-31 08:00:00,489.0
2011-08-31 09:00:00,167.0
2011-08-31 10:00:00,135.0
2011-08-31 11:00:00,160.0
2011-08-31 12:00:00,186.0
2011-08-31 13:00:00,231.0
2011-08-31 14:00:00,243.0
2011-08-31 15:00:00,233.0
2011-08-31 16:00:00,305.0
2011-08-31 17:00:00,504.0
2011-08-31 18:00:00,536.0
2011-08-31 19:00:00,369.0
2011-08-31 20:00:00,283.0
2011-08-31 21:00:00,243.0
2011-08-31 22:00:00,144.0
2011-08-31 23:00:00,70.0
2011-09-20 00:00:00,33.0
2011-09-20 01:00:00,9.0
2011-09-20 02:00:00,7.0
2011-09-20 03:00:00,3.0
2011-09-20 04:00:00,5.0
2011-09-20 05:00:00,18.0
2011-09-20 06:00:00,70.0
2011-09-20 07:00:00,208.0
2011-09-20 08:00:00,350.0
2011-09-20 09:00:00,163.0
2011-09-20 10:00:00,72.0
2011-09-20 11:00:00,18.0
2011-09-20 12:00:00,171.0
2011-09-20 13:00:00,171.0
2011-09-20 14:00:00,219.0
2011-09-20 15:00:00,134.0
2011-09-20 16:00:00,173.0
2011-09-20 17:00:00,207.0
2011-09-20 18:00:00,346.0
2011-09-20 19:00:00,287.0
2011-09-20 20:00:00,222.0
2011-09-20 21:00:00,129.0
2011-09-20 22:00:00,103.0
2011-09-20 23:00:00,89.0
2011-09-21 00:00:00,21.0
2011-09-21 01:00:00,13.0
2011-09-21 02:00:00,9.0
2011-09-21 03:00:00,3.0
2011-09-21 04:00:00,5.0
2011-09-21 05:00:00,18.0
2011-09-21 06:00:00,70.0
2011-09-21 07:00:00,208.0
2011-09-21 08:00:00,415.0
2011-09-21 09:00:00,143.0
2011-09-21 10:00:00,69.0
2011-09-21 11:00:00,120.0
2011-09-21 12:00:00,132.0
2011-09-21 13:00:00,167.0
2011-09-21 14:00:00,165.0
2011-09-21 15:00:00,209.0
2011-09-21 16:00:00,226.0
2011-09-21 17:00:00,313.0
2011-09-21 18:00:00,210.0
2011-09-21 19:00:00,69.0
2011-09-21 20:00:00,111.0
2011-09-21 21:00:00,151.0
2011-09-21 22:00:00,120.0
2011-09-21 23:00:00,89.0
2011-09-22 00:00:00,21.0
2011-09-22 01:00:00,9.0
2011-09-22 02:00:00,7.0
2011-09-22 03:00:00,3.0
2011-09-22 04:00:00,5.0
2011-09-22 05:00:00,18.0
2011-09-22 06:00:00,70.0
2011-09-22 07:00:00,283.0
2011-09-22 08:00:00,420.0
2011-09-22 09:00:00,143.0
2011-09-22 10:00:00,89.0
2011-09-22 11:00:00,120.0
2011-09-22 12:00:00,180.0
2011-09-22 13:00:00,188.0
2011-09-22 14:00:00,194.0
2011-09-22 15:00:00,234.0
2011-09-22 16:00:00,181.0
2011-09-22 17:00:00,413.0
2011-09-22 18:00:00,452.0
2011-09-22 19:00:00,258.0
2011-09-22 20:00:00,119.0
2011-09-22 21:00:00,159.0
2011-09-22 22:00:00,76.0
2011-09-22 23:00:00,93.0
2011-09-23 00:00:00,40.0
2011-09-23 01:00:00,14.0
2011-09-23 02:00:00,5.0
2011-09-23 03:00:00,4.0
2011-09-23 04:00:00,4.0
2011-09-23 05:00:00,20.0
2011-09-23 06:00:00,108.0
2011-09-23 07:00:00,127.0
2011-09-23 08:00:00,178.0
2011-09-23 09:00:00,156.0
2011-09-23 10:00:00,108.0
2011-09-23 11:00:00,121.0
2011-09-23 12:00:00,100.0
2011-09-23 13:00:00,115.0
2011-09-23 14:00:00,98.0
2011-09-23 15:00:00,107.0
2011-09-23 16:00:00,168.0
2011-09-23 17:00:00,354.0
2011-09-23 18:00:00,441.0
2011-09-23 19:00:00,309.0
2011-09-23 20:00:00,212.0
2011-09-23 21:00:00,167.0
2011-09-23 22:00:00,150.0
2011-09-23 23:00:00,59.0
2011-09-24 00:00:00,211.0
2011-09-24 01:00:00,51.0
2011-09-24 02:00:00,26.0
2011-09-24 03:00:00,20.0
2011-09-24 04:00:00,8.0
2011-09-24 05:00:00,7.0
2011-09-24 06:00:00,31.0
2011-09-24 07:00:00,98.0
2011-09-24 08:00:00,112.0
2011-09-24 09:00:00,132.0
2011-09-24 10:00:00,215.0
2011-09-24 11:00:00,131.0
2011-09-24 12:00:00,301.0
2011-09-24 13:00:00,363.0
2011-09-24 14:00:00,279.0
2011-09-24 15:00:00,330.0
2011-09-24 16:00:00,348.0
2011-09-24 17:00:00,427.0
2011-09-24 18:00:00,348.0
2011-09-24 19:00:00,276.0
2011-09-24 20:00:00,189.0
2011-09-24 21:00:00,177.0
2011-09-24 22:00:00,119.0
2011-09-24 23:00:00,61.0
2011-09-25 00:00:00,134.0
2011-09-25 01:00:00,51.0
2011-09-25 02:00:00,21.0
2011-09-25 03:00:00,9.0
2011-09-25 04:00:00,7.0
2011-09-25 05:00:00,10.0
2011-09-25 06:00:00,29.0
2011-09-25 07:00:00,97.0
2011-09-25 08:00:00,143.0
2011-09-25 09:00:00,132.0
2011-09-25 10:00:00,228.0
2011-09-25 11:00:00,210.0
2011-09-25 12:00:00,383.0
2011-09-25 13:00:00,387.0
2011-09-25 14:00:00,255.0
2011-09-25 15:00:00,327.0
2011-09-25 16:00:00,437.0
2011-09-25 17:00:00,421.0
2011-09-25 18:00:00,400.0
2011-09-25 19:00:00,276.0
2011-09-25 20:00:00,189.0
2011-09-25 21:00:00,170.0
2011-09-25 22:00:00,149.0
2011-09-25 23:00:00,61.0
2011-09-26 00:00:00,40.0
2011-09-26 01:00:00,17.0
2011-09-26 02:00:00,3.0
2011-09-26 03:00:00,5.0
2011-09-26 04:00:00,6.0
2011-09-26 05:00:00,20.0
2011-09-26 06:00:00,108.0
2011-09-26 07:00:00,244.0
2011-09-26 08:00:00,281.0
2011-09-26 09:00:00,225.0
2011-09-26 10:00:00,145.0
2011-09-26 11:00:00,204.0
2011-09-26 12:00:00,236.0
2011-09-26 13:00:00,208.0
2011-09-26 14:00:00,208.0
2011-09-26 15:00:00,192.0
2011-09-26 16:00:00,356.0
2011-09-26 17:00:00,535.0
2011-09-26 18:00:00,484.0
2011-09-26 19:00:00,320.0
2011-09-26 20:00:00,180.0
2011-09-26 21:00:00,133.0
2011-09-26 22:00:00,113.0
2011-09-26 23:00:00,70.0
2011-09-27 00:00:00,60.0
2011-09-27 01:00:00,18.0
2011-09-27 02:00:00,8.0
2011-09-27 03:00:00,5.0
2011-09-27 04:00:00,6.0
2011-09-27 05:00:00,19.0
2011-09-27 06:00:00,108.0
2011-09-27 07:00:00,244.0
2011-09-27 08:00:00,315.0
2011-09-27 09:00:00,185.0
2011-09-27 10:00:00,132.0
2011-09-27 11:00:00,112.0
2011-09-27 12:00:00,169.0
2011-09-27 13:00:00,208.0
2011-09-27 14:00:00,199.0
2011-09-27 15:00:00,233.0
2011-09-27 16:00:00,220.0
2011-09-27 17:00:00,569.0
2011-09-27 18:00:00,527.0
2011-09-27 19:00:00,222.0
2011-09-27 20:00:00,180.0
2011-09-27 21:00:00,126.0
2011-09-27 22:00:00,113.0
2011-09-27 23:00:00,70.0
2011-09-28 00:00:00,60.0
2011-09-28 01:00:00,18.0
2011-09-28 02:00:00,8.0
2011-09-28 03:00:00,5.0
2011-09-28 04:00:00,7.0
2011-09-28 05:00:00,19.0
2011-09-28 06:00:00,56.0
2011-09-28 07:00:00,97.0
2011-09-28 08:00:00,178.0
2011-09-28 09:00:00,132.0
2011-09-28 10:00:00,124.0
2011-09-28 11:00:00,156.0
2011-09-28 12:00:00,236.0
2011-09-28 13:00:00,242.0
2011-09-28 14:00:00,194.0
2011-09-28 15:00:00,239.0
2011-09-28 16:00:00,356.0
2011-09-28 17:00:00,535.0
2011-09-28 18:00:00,264.0
2011-09-28 19:00:00,207.0
2011-09-28 20:00:00,143.0
2011-09-28 21:00:00,114.0
2011-09-28 22:00:00,113.0
2011-09-28 23:00:00,67.0
2011-09-29 00:00:00,58.0
2011-09-29 01:00:00,14.0
2011-09-29 02:00:00,5.0
2011-09-29 03:00:00,5.0
2011-09-29 04:00:00,6.0
2011-09-29 05:00:00,20.0
2011-09-29 06:00:00,108.0
2011-09-29 07:00:00,168.0
2011-09-29 08:00:00,317.0
2011-09-29 09:00:00,204.0
2011-09-29 10:00:00,179.0
2011-09-29 11:00:00,184.0
2011-09-29 12:00:00,216.0
2011-09-29 13:00:00,238.0
2011-09-29 14:00:00,223.0
2011-09-29 15:00:00,239.0
2011-09-29 16:00:00,356.0
2011-09-29 17:00:00,559.0
2011-09-29 18:00:00,528.0
2011-09-29 19:00:00,299.0
2011-09-29 20:00:00,231.0
2011-09-29 21:00:00,112.0
2011-09-29 22:00:00,128.0
2011-09-29 23:00:00,95.0
2011-09-30 00:00:00,63.0
2011-09-30 01:00:00,20.0
2011-09-30 02:00:00,11.0
2011-09-30 03:00:00,4.0
2011-09-30 04:00:00,6.0
2011-09-30 05:00:00,22.0
2011-09-30 06:00:00,117.0
2011-09-30 07:00:00,162.0
2011-09-30 08:00:00,332.0
2011-09-30 09:00:00,190.0
2011-09-30 10:00:00,179.0
2011-09-30 11:00:00,176.0
2011-09-30 12:00:00,197.0
2011-09-30 13:00:00,211.0
2011-09-30 14:00:00,173.0
2011-09-30 15:00:00,210.0
2011-09-30 16:00:00,325.0
2011-09-30 17:00:00,559.0
2011-09-30 18:00:00,490.0
2011-09-30 19:00:00,287.0
2011-09-30 20:00:00,212.0
2011-09-30 21:00:00,167.0
2011-09-30 22:00:00,136.0
2011-09-30 23:00:00,95.0
2011-10-20 00:00:00,40.0
2011-10-20 01:00:00,13.0
2011-10-20 02:00:00,8.0
2011-10-20 03:00:00,5.0
2011-10-20 04:00:00,6.0
2011-10-20 05:00:00,27.0
2011-10-20 06:00:00,114.0
2011-10-20 07:00:00,259.0
2011-10-20 08:00:00,422.0
2011-10-20 09:00:00,174.0
2011-10-20 10:00:00,129.0
2011-10-20 11:00:00,138.0
2011-10-20 12:00:00,181.0
2011-10-20 13:00:00,165.0
2011-10-20 14:00:00,115.0
2011-10-20 15:00:00,176.0
2011-10-20 16:00:00,179.0
2011-10-20 17:00:00,249.0
2011-10-20 18:00:00,375.0
2011-10-20 19:00:00,283.0
2011-10-20 20:00:00,214.0
2011-10-20 21:00:00,163.0
2011-10-20 22:00:00,144.0
2011-10-20 23:00:00,75.0
2011-10-21 00:00:00,27.0
2011-10-21 01:00:00,16.0
2011-10-21 02:00:00,5.0
2011-10-21 03:00:00,3.0
2011-10-21 04:00:00,6.0
2011-10-21 05:00:00,27.0
2011-10-21 06:00:00,100.0
2011-10-21 07:00:00,213.0
2011-10-21 08:00:00,421.0
2011-10-21 09:00:00,222.0
2011-10-21 10:00:00,129.0
2011-10-21 11:00:00,138.0
2011-10-21 12:00:00,181.0
2011-10-21 13:00:00,164.0
2011-10-21 14:00:00,162.0
2011-10-21 15:00:00,184.0
2011-10-21 16:00:00,256.0
2011-10-21 17:00:00,267.0
2011-10-21 18:00:00,348.0
2011-10-21 19:00:00,283.0
2011-10-21 20:00:00,190.0
2011-10-21 21:00:00,162.0
2011-10-21 22:00:00,124.0
2011-10-21 23:00:00,86.0
2011-10-22 00:00:00,101.0
2011-10-22 01:00:00,67.0
2011-10-22 02:00:00,53.0
2011-10-22 03:00:00,36.0
2011-10-22 04:00:00,7.0
2011-10-22 05:00:00,8.0
2011-10-22 06:00:00,14.0
2011-10-22 07:00:00,35.0
2011-10-22 08:00:00,111.0
2011-10-22 09:00:00,152.0
2011-10-22 10:00:00,140.0
2011-10-22 11:00:00,159.0
2011-10-22 12:00:00,256.0
2011-10-22 13:00:00,321.0
2011-10-22 14:00:00,246.0
2011-10-22 15:00:00,328.0
2011-10-22 16:00:00,365.0
2011-10-22 17:00:00,269.0
2011-10-22 18:00:00,228.0
2011-10-22 19:00:00,178.0
2011-10-22 20:00:00,135.0
2011-10-22 21:00:00,133.0
2011-10-22 22:00:00,90.0
2011-10-22 23:00:00,84.0
2011-10-23 00:00:00,68.0
2011-10-23 01:00:00,53.0
2011-10-23 02:00:00,27.0
2011-10-23 03:00:00,39.0
2011-10-23 04:00:00,9.0
2011-10-23 05:00:00,5.0
2011-10-23 06:00:00,16.0
2011-10-23 07:00:00,40.0
2011-10-23 08:00:00,67.0
